"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CISD1",6.64899934607224e-35,0.020237571965209,0.242,0.359,3.69584628651425e-30
"FZR1.1",6.765338992552e-35,-0.0532632216862296,0.051,0.11,3.76051367901003e-30
"CCZ1",7.08883683626043e-35,-0.0447941686608699,0.099,0.174,3.94032995543536e-30
"FAM3A",7.42525387453676e-35,0.290530079329688,0.179,0.12,4.12732736616126e-30
"DYNLL1",7.94061998559085e-35,0.213919466454238,0.788,0.817,4.41379361899068e-30
"TP53I11",7.98064308669778e-35,0.292637971205742,0.172,0.113,4.43604045974096e-30
"MPG",8.51501490430913e-35,0.43370911989547,0.394,0.35,4.73307103456023e-30
"MYLK",1.00169147816288e-34,0.717602991687511,0.138,0.085,5.56790208136835e-30
"CYBC1",1.49261792678937e-34,0.264607554356745,0.162,0.105,8.29671674605871e-30
"NBR1",1.52670774131579e-34,-0.0670065590363431,0.119,0.201,8.48620498010381e-30
"CALM3",1.62108605295881e-34,0.508127274280152,0.452,0.427,9.01080682537155e-30
"RNF24",1.70305722856197e-34,-0.019593025492482,0.127,0.211,9.46644360496168e-30
"POLR2M",1.73250084688442e-34,-0.0479029031663339,0.068,0.133,9.63010595740704e-30
"VDAC1P5",1.7642105975495e-34,0.475123529955687,0.331,0.279,9.8063646064789e-30
"IFRD2",2.13298807487244e-34,-0.0156430457536172,0.194,0.297,1.18562142141785e-29
"DDX55",2.13816357580346e-34,-0.0454398395310672,0.059,0.12,1.18849822361035e-29
"MAPT",2.1656852976401e-34,0.207736413852349,0.13,0.077,1.20379617269325e-29
"FOXK1",2.22911211869847e-34,-0.0675983072227083,0.054,0.113,1.23905197117854e-29
"LAMTOR4",2.35107793308735e-34,0.44884774898085,0.596,0.627,1.30684666910661e-29
"AFTPH",2.80146680192565e-34,-0.0985528398928428,0.127,0.207,1.55719532185037e-29
"ZNF226",2.99030519727557e-34,-0.0692143713744146,0.078,0.145,1.66216114390563e-29
"FIP1L1",3.3918418227256e-34,-0.0396635476320624,0.153,0.242,1.88535527716203e-29
"ETV6",3.40238317912446e-34,-0.0375487942860263,0.126,0.209,1.89121469011633e-29
"SCUBE2",3.67593701701804e-34,0.479194082666727,0.108,0.06,2.04326959090948e-29
"NCL",3.79060705305902e-34,0.457390316526141,0.696,0.728,2.10700893044286e-29
"RAB3D",3.881605481268e-34,0.201013685802659,0.117,0.066,2.15759040676282e-29
"BZW2",3.94049993161283e-34,0.535714583618769,0.339,0.293,2.19032688698699e-29
"P4HB",4.15815822041884e-34,0.580506032964911,0.682,0.721,2.31131224681981e-29
"TOMM40",4.36641123621945e-34,0.479315735194141,0.308,0.252,2.42706968565258e-29
"TLNRD1",5.38537149242377e-34,-0.0751338954708525,0.069,0.133,2.99345874406375e-29
"RPS3",5.4252499306247e-34,0.288803187829087,0.981,0.999,3.01562517393774e-29
"RAB7A",5.88076657485329e-34,-0.0810002021942093,0.474,0.616,3.2688241006322e-29
"ATIC",6.68673905362738e-34,0.369039861391985,0.228,0.168,3.71682390295878e-29
"STX5",6.7382703874915e-34,-0.0571213222176314,0.205,0.306,3.74546759488715e-29
"ZNF598",6.83418829021648e-34,-0.0433491724729174,0.048,0.104,3.79878356111683e-29
"TNC",7.33099845424852e-34,-0.0652990317547068,0.045,0.1,4.07493549079404e-29
"UIMC1",7.45852220387829e-34,-0.0504535886287817,0.067,0.131,4.14581956702574e-29
"SMUG1",8.83401477269961e-34,-0.0427504715921775,0.111,0.19,4.91038711140508e-29
"KRR1",8.99397537199905e-34,-0.0378596203437355,0.199,0.301,4.99930121052567e-29
"CTNND1",9.08442602584007e-34,-0.0610061500452469,0.218,0.321,5.0495782064632e-29
"TBC1D16",9.79238293427388e-34,0.200276931270569,0.106,0.058,5.44309605401614e-29
"SCAMP3",1.01607876282156e-33,0.352606123869199,0.248,0.189,5.64787380314365e-29
"HDAC2",1.05006144155204e-33,0.619904409194465,0.406,0.382,5.83676652286699e-29
"TRIM28",1.05905265699244e-33,-0.0311166747388514,0.167,0.261,5.88674419389245e-29
"FBXL15",1.07800181158028e-33,-0.0499834864909533,0.124,0.204,5.99207306966897e-29
"CWC15",1.12218676072251e-33,0.00958627662245326,0.314,0.447,6.23767510947607e-29
"AZI2",1.1639940484706e-33,-0.0399399261045685,0.151,0.241,6.47006091842384e-29
"CDK12",1.17049924212471e-33,0.142284825539067,0.127,0.21,6.50622003735021e-29
"B2M",1.20561140472985e-33,0.022609868392256,0.919,0.978,6.70139099319087e-29
"TMX3",1.23432302397111e-33,-0.0617584020650721,0.054,0.112,6.86098452874339e-29
"PEX10",1.30412667878728e-33,0.260555996458516,0.132,0.079,7.24898814403909e-29
"NINJ1",1.34944271437601e-33,0.381344097093222,0.376,0.318,7.50087732785905e-29
"CLDN3",1.38912043620522e-33,0.166866746808131,0.38,0.551,7.72142594464674e-29
"MRPL47",1.3905857424661e-33,-0.0211102368698197,0.286,0.405,7.7295708494978e-29
"URGCP",1.46193588456928e-33,-0.0589775082225017,0.055,0.114,8.12617061437835e-29
"FNBP4",1.53431001482414e-33,-0.032219738767053,0.213,0.319,8.52846221739995e-29
"GFPT1",1.56859980275035e-33,-0.0106309664246601,0.179,0.276,8.71906200358781e-29
"FAM177A1",1.7498908884313e-33,-0.0280293841754002,0.391,0.545,9.7267685033454e-29
"AKR1B1",1.88671028400242e-33,-0.62017473885391,0.107,0.178,1.04872791136275e-28
"CNOT4",1.99048254953007e-33,-0.0530893626863406,0.158,0.247,1.10640972515629e-28
"RIC8A",2.21112296065864e-33,-0.038464452853393,0.143,0.231,1.2290526976821e-28
"PGK1",2.2493314437324e-33,0.565613375611195,0.618,0.603,1.25029088299865e-28
"CAPZB",2.49624821289623e-33,0.457142859293249,0.558,0.571,1.38753956913837e-28
"NTAQ1",2.5197005138994e-33,0.248432285167913,0.131,0.079,1.40057553065098e-28
"TOP2B",2.61677195334238e-33,-0.0819769035327777,0.097,0.17,1.45453269026536e-28
"TRPT1",2.89978747384956e-33,0.339822247992026,0.231,0.174,1.61184686733928e-28
"ZMAT2",2.94388550901684e-33,0.0129756769795354,0.249,0.368,1.63635876018701e-28
"DGCR6L",3.38234844353894e-33,0.379642211784318,0.3,0.24,1.88007838234112e-28
"AHSA1",3.74328074478269e-33,-0.029727541717893,0.272,0.389,2.08070260198746e-28
"WDR45",3.80961051169651e-33,-0.0189745014473106,0.187,0.283,2.1175720029265e-28
"SF3B5",3.95889662499919e-33,-0.0565057676809104,0.537,0.708,2.2005526890058e-28
"WAPL",3.99601212191248e-33,-0.0574346548202425,0.14,0.226,2.22118333796505e-28
"MKNK2",4.1603276790014e-33,-0.0560792141391556,0.177,0.272,2.31251814037293e-28
"RRP1B",4.51366514452344e-33,0.325611979181754,0.174,0.119,2.50892077058336e-28
"SGK3",4.8151103489536e-33,-0.17479854240287,0.051,0.105,2.67647908746586e-28
"CNIH4",4.85679202111349e-33,0.0271599242405349,0.364,0.501,2.69964784493593e-28
"DUSP12.1",5.0548272109842e-33,-0.0209999324774155,0.41,0.559,2.80972570522557e-28
"ZMAT5",5.24810070628167e-33,-0.0167048697181599,0.119,0.199,2.91715677758667e-28
"ETHE1",5.31195973076156e-33,-0.0377459560549219,0.279,0.4,2.95265281634381e-28
"NOP16",5.37744863294154e-33,-0.043287260249192,0.192,0.287,2.98905482262055e-28
"WRNIP1",5.52969152033773e-33,-0.0736726030556691,0.047,0.101,3.07367903157973e-28
"SH3GL1",5.53292477893055e-33,-0.0495956864035937,0.116,0.195,3.07547623836855e-28
"MRM3",5.62377883452144e-33,-0.0348129016544949,0.052,0.109,3.12597746516874e-28
"DENND2B",6.22126375173728e-33,-0.0557910673097837,0.074,0.139,3.45808945640317e-28
"STMP1",6.24887299435328e-33,0.543303549664414,0.493,0.496,3.47343605391127e-28
"CHORDC1",7.08202438187468e-33,-0.0534342879379377,0.16,0.247,3.93654325266504e-28
"GTF2H2",7.13503826977168e-33,-0.0767121037263945,0.05,0.105,3.96601102225259e-28
"JKAMP",7.42512527843493e-33,-0.0409799469921966,0.13,0.213,4.12725588601805e-28
"CDK5",7.97227001129516e-33,0.206397093873148,0.101,0.055,4.43138628577842e-28
"ELOA",8.39996270056715e-33,-0.0293215314876449,0.118,0.197,4.66911926711025e-28
"MTHFD1L",9.0804674874835e-33,-0.0104513285378677,0.048,0.104,5.0473778529177e-28
"KRTCAP2",9.36737364520989e-33,0.534689948348994,0.525,0.545,5.20685464068992e-28
"PABPC4",9.3740592980282e-33,0.0582556891129162,0.257,0.381,5.21057086080898e-28
"MYG1",9.87534652261129e-33,-0.000908955375258591,0.205,0.312,5.48921136459349e-28
"BORCS8",1.00523171825232e-32,-0.0732456396374059,0.058,0.115,5.58758050590554e-28
"GNPAT",1.04066775820667e-32,0.310019611977787,0.192,0.135,5.78455173399178e-28
"TMEM126A",1.06318912329557e-32,-0.00375860401075057,0.215,0.319,5.90973674183844e-28
"ARL5A",1.11836409980457e-32,0.379882104442972,0.313,0.259,6.21642684876368e-28
"UBE2N",1.14693389380329e-32,-0.0154874049580291,0.33,0.46,6.3752320487056e-28
"POLR2L",1.3935371641775e-32,-0.224276251096988,0.645,0.798,7.74597632708062e-28
"HAT1",1.44595032055049e-32,-0.0361043431021383,0.156,0.245,8.03731485677991e-28
"DNAJC5",1.61911469953738e-32,-0.0370052773192051,0.078,0.144,8.99984905737852e-28
"MDM4",1.6990397647239e-32,-0.0983499488815133,0.158,0.244,9.44411253221778e-28
"PIP4P1",1.86577512105657e-32,-0.0579833099076096,0.125,0.206,1.03709110103929e-27
"RNF38",1.91275066974116e-32,-0.0690336676763808,0.048,0.102,1.06320245977563e-27
"SNAP47",2.03188516168039e-32,0.307679113197548,0.173,0.117,1.12942336712005e-27
"CCT5",2.03779912356577e-32,0.427092872612768,0.495,0.455,1.13271064283403e-27
"ZFAND2A",2.15497765196068e-32,-0.0249478474704614,0.148,0.234,1.19784432784234e-27
"MED17",2.25638613026725e-32,-0.0474324808097986,0.08,0.146,1.25421223050905e-27
"ZNF462",2.33486052911852e-32,-0.0707202014484254,0.046,0.1,1.29783222511053e-27
"LYPLAL1",2.50082164031504e-32,0.311001064476709,0.179,0.122,1.39008170876911e-27
"CCDC117",2.50135713837589e-32,-0.0619811037857169,0.061,0.12,1.39037936536624e-27
"AIDA",2.55952284917102e-32,-0.00928779209741137,0.128,0.21,1.42271077571171e-27
"PGGT1B",2.78996863740441e-32,-0.0814509292558939,0.061,0.12,1.55080406710124e-27
"DDX42",2.85373367459422e-32,-0.0276977606364733,0.118,0.197,1.5862478630232e-27
"SLMAP",2.9028338481719e-32,-0.0317508543788531,0.138,0.223,1.61354019450635e-27
"SRD5A3",2.96844765970394e-32,-0.0921330713273123,0.166,0.251,1.65001163164644e-27
"SLC25A21",3.19732832950183e-32,-0.298381658845588,0.203,0.288,1.77723495195359e-27
"TRAPPC3",3.95820382567602e-32,0.0820459546834753,0.401,0.567,2.20016759650202e-27
"NMD3",3.97462122271692e-32,-0.0171945787131277,0.131,0.214,2.2092932066472e-27
"GGH",4.08233538838618e-32,0.32383651544373,0.135,0.083,2.26916612563446e-27
"MRPL49",4.89737750064579e-32,-0.0179875803326615,0.146,0.232,2.72220728373396e-27
"CST3",4.92093126883696e-32,0.109466758073146,0.55,0.719,2.73529964578302e-27
"ATP6V1G1",5.03501577064667e-32,-0.0342398994017659,0.712,0.902,2.79871351611395e-27
"SNRPA1",5.10201377892994e-32,0.0445887242183293,0.303,0.43,2.83595435901821e-27
"PPY",5.21874418915981e-32,-0.0259092203304373,0.129,0.21,2.90083895754448e-27
"PRDX3",5.499962876368e-32,0.475335680312776,0.475,0.464,3.05715436482915e-27
"RNMT",5.52398108888794e-32,-0.00210186189456785,0.236,0.345,3.07050488825836e-27
"RUNDC1",5.58642806149397e-32,-0.0851942344497454,0.065,0.125,3.10521603798142e-27
"RNASEH2C",5.86144680155792e-32,-0.0384156976838258,0.229,0.335,3.25808520464597e-27
"ATP6V1H",5.97254481344752e-32,0.00293358613461547,0.161,0.252,3.3198390345548e-27
"TOM1",6.10463700207127e-32,-0.00692639525311056,0.112,0.187,3.39326247760132e-27
"NELFB",6.28302748472701e-32,-0.0526652031961092,0.048,0.101,3.49242082738551e-27
"NDUFB7",6.85099899090941e-32,0.338153970524821,0.672,0.731,3.808127789097e-27
"GTF2H1",6.97509497155466e-32,-0.0326217509103762,0.115,0.192,3.87710653993866e-27
"RPP30",7.23862909052747e-32,0.00264929371929556,0.117,0.196,4.02359197996969e-27
"MRPS2",7.29126932738375e-32,0.00572615225893058,0.193,0.295,4.05285205562626e-27
"MAGT1",7.45087466974931e-32,-0.0489168140907305,0.14,0.222,4.14156868518015e-27
"DBN1",7.73703447599257e-32,0.321272418525984,0.155,0.102,4.30063061348047e-27
"GRAMD1A",8.23755036370899e-32,-0.0178365033535639,0.127,0.209,4.57884236966764e-27
"FRYL",9.81068101508717e-32,-0.055884123037716,0.072,0.135,5.45326704223621e-27
"RAP1B",1.02157790571371e-31,-0.00848753069267427,0.248,0.36,5.67844078890965e-27
"ARRB2",1.02616116156132e-31,0.208122885986328,0.101,0.056,5.70391681653857e-27
"SIVA1",1.10702106929651e-31,0.497464716681708,0.494,0.494,6.15337661368463e-27
"CTSD",1.1331098694657e-31,0.566838711363399,0.475,0.462,6.29839120942512e-27
"TUBB4B",1.25829525123813e-31,-0.0499463109223059,0.477,0.636,6.99423415400712e-27
"LDHB",1.30191921869077e-31,1.72753270681275,0.489,0.576,7.23671797709264e-27
"DDX6",1.30670962523887e-31,-0.0284147424359441,0.184,0.281,7.26334545189027e-27
"CLMN",1.33235530355546e-31,-0.0517977116202369,0.177,0.268,7.40589695481302e-27
"PYCR2",1.37631633287911e-31,-0.0164780704579703,0.103,0.177,7.65025433630853e-27
"DHRS3",1.49999119757054e-31,-0.118118268564643,0.105,0.174,8.33770107169587e-27
"SYAP1",1.6323124781106e-31,-0.00989584479211369,0.33,0.459,9.07320890957778e-27
"IFITM1",1.89867485686533e-31,1.04082367066514,0.181,0.13,1.05537841918859e-26
"EPPK1",1.99866225907798e-31,-0.131914514249971,0.053,0.106,1.1109564167085e-26
"MRPL24",2.00990144358129e-31,0.415712632254535,0.336,0.286,1.11720371741466e-26
"BTBD7",2.07925113613698e-31,-0.0969344334323804,0.08,0.144,1.15575174402174e-26
"SPCS1",2.23861516772417e-31,-0.0404030686928942,0.576,0.762,1.24433424097948e-26
"AP2A2",2.24382814461698e-31,-0.0444681667896553,0.091,0.16,1.24723187418535e-26
"PRKCSH.1",2.26491948161927e-31,0.398392384623652,0.317,0.268,1.25895549385807e-26
"MTREX",2.30413913765963e-31,-0.045323241123162,0.085,0.152,1.28075573966811e-26
"PXMP4",2.70334304626122e-31,0.16537666850526,0.102,0.057,1.5026532322643e-26
"FNBP1L",2.81722820853334e-31,-0.0416986388426636,0.228,0.334,1.56595629971326e-26
"PARN",2.97985185392192e-31,0.208260366269917,0.107,0.06,1.6563506530025e-26
"CEBPG",3.24396799859862e-31,0.0174779121917713,0.192,0.29,1.80315961202104e-26
"NAA30",3.29678196682663e-31,-0.0825671592700316,0.048,0.1,1.83251625626058e-26
"OGT",3.42403133753813e-31,-0.0221990891955319,0.113,0.188,1.90324781897057e-26
"TIMM23",3.44148370165242e-31,0.379774548012431,0.198,0.144,1.9129487155635e-26
"PEX14",3.58310099871196e-31,-0.0428524442533664,0.056,0.112,1.99166669013405e-26
"NMRAL1",3.63221025300008e-31,0.355621741087093,0.261,0.204,2.0189640691301e-26
"CASP3",3.85984739951446e-31,-0.029726124930667,0.064,0.124,2.14549617702011e-26
"TOMM7",4.11102784410484e-31,0.235389338725371,0.812,0.876,2.28511482714567e-26
"PLPP5",4.23476126977897e-31,-0.0594824615451423,0.223,0.326,2.35389205180664e-26
"SSR3",4.50602252698243e-31,-0.290917997147966,0.549,0.668,2.50467262162319e-26
"RFC4",4.50755852691953e-31,0.248705074736627,0.105,0.06,2.50552640718822e-26
"RPS6KB1",4.59337182724321e-31,-0.0132528406436904,0.07,0.132,2.55322573017314e-26
"TMEM192",4.74293085743273e-31,-0.0611965566321246,0.061,0.119,2.63635811710398e-26
"WASHC1",5.01239448712996e-31,-0.026193944254782,0.079,0.144,2.78613947567119e-26
"HEXA",5.05019007655387e-31,-0.0277712536847817,0.102,0.174,2.80714815405247e-26
"FGFR1OP2",5.0921172855838e-31,-0.00668507936633056,0.175,0.267,2.83045339319175e-26
"ETFRF1",5.11419841258922e-31,0.294648839676005,0.214,0.154,2.84272718763772e-26
"LDOC1",6.56463166095217e-31,0.337916162940502,0.202,0.146,3.64895050874026e-26
"NEDD9",6.65720255813318e-31,-0.060663158124178,0.079,0.144,3.70040604193833e-26
"UBP1",7.4128717331782e-31,-0.107763878804554,0.054,0.108,4.1204447528871e-26
"FBXO8",7.77843872128412e-31,-0.0588280801188102,0.07,0.131,4.32364516322578e-26
"MRPL45",8.16214899732008e-31,-0.0110620369010977,0.156,0.246,4.53693052016037e-26
"SLC6A8",8.38538611598263e-31,-0.130468307507314,0.048,0.1,4.66101687256895e-26
"YIF1B",8.41592945229171e-31,0.377572409176014,0.217,0.164,4.67799438605635e-26
"AFF4",8.57612086667997e-31,-0.0564669371995717,0.225,0.328,4.76703678374406e-26
"MIGA1",9.23032424504187e-31,-0.0880920458721759,0.071,0.131,5.13067573160653e-26
"TRAPPC2",9.33408325587436e-31,-0.0480004454556962,0.051,0.106,5.18835017777776e-26
"DIMT1",9.66371680629321e-31,-0.0187766631381646,0.132,0.212,5.37157698677808e-26
"DDX17",9.92636228709661e-31,-0.00400321868370312,0.413,0.556,5.51756847728265e-26
"BAZ2A",1.02370823486392e-30,-0.049196966594594,0.13,0.209,5.69028222349109e-26
"UTP11",1.06415433666721e-30,-0.00118999478956772,0.192,0.287,5.91510188036468e-26
"MRPL42",1.31513945647014e-30,0.0331949444461385,0.256,0.372,7.31020266878929e-26
"EEF1G",1.39462501520952e-30,0.382170448062302,0.135,0.084,7.75202314704209e-26
"PACSIN2",1.54208442861106e-30,-0.0289585643516994,0.139,0.221,8.57167629643458e-26
"NDUFB11",1.56930267785494e-30,0.371969189163843,0.679,0.764,8.7229689348567e-26
"CYRIB",1.77993750544653e-30,0.427944031412192,0.312,0.264,9.89378262402454e-26
"LUC7L3",1.84660202157194e-30,-0.00796709251251104,0.343,0.479,1.02643373369077e-25
"THAP4",1.85884001790228e-30,0.281283658331699,0.175,0.121,1.03323622395098e-25
"SMARCD1",1.89034738534613e-30,-0.0407313786026279,0.082,0.148,1.05074959414464e-25
"RFK",1.94031999041061e-30,-0.0357224203796462,0.125,0.202,1.07852686666974e-25
"DNTTIP1",2.04846109419199e-30,-0.0130018611434154,0.197,0.292,1.13863709920662e-25
"RANGAP1",2.0772916277672e-30,-0.00343385659038076,0.098,0.169,1.1546625512944e-25
"TMEM106B",2.57636653471358e-30,-0.0740818052513431,0.195,0.284,1.43207333832054e-25
"PRDX1",2.8871427555135e-30,0.21731469943711,0.84,0.864,1.60481830065218e-25
"CCDC25",2.92555133902267e-30,-0.00664613980967765,0.208,0.31,1.62616771179575e-25
"CLK4",3.09997003370405e-30,-0.0713681301319565,0.07,0.13,1.72311834323439e-25
"BYSL",3.11236018438401e-30,-0.0346179414077125,0.074,0.135,1.73000540848985e-25
"OS9",3.12436258013951e-30,0.0128117602666009,0.247,0.359,1.73667694017055e-25
"TMEM126B",3.18874905272517e-30,0.0101984239989196,0.197,0.294,1.77246616095728e-25
"NOM1",3.21028144616083e-30,-0.0188729193593873,0.061,0.119,1.7844349418485e-25
"MAPKAPK2",3.26161417016796e-30,-0.0453870031550904,0.134,0.216,1.81296823648786e-25
"NECAB3",3.45846659437159e-30,0.189713683995332,0.114,0.066,1.92238865648145e-25
"POLR1F",3.6277266418931e-30,-0.0343508653053601,0.135,0.214,2.01647185389628e-25
"APBB2",3.69973756612374e-30,0.205644159967552,0.108,0.061,2.05649912612988e-25
"TMEM199",3.71976994018514e-30,-0.0262473448103737,0.088,0.156,2.06763412125191e-25
"KIAA0040",3.73292045167295e-30,-0.0802990326665849,0.11,0.182,2.07494383306241e-25
"TBCC",3.78880829974306e-30,-0.0291009001124021,0.111,0.184,2.10600909341218e-25
"SETD7",3.82037876649489e-30,-0.0427684492588591,0.085,0.151,2.12355753735618e-25
"PPIE",3.94157799659909e-30,0.0301988989170646,0.189,0.289,2.1909261294096e-25
"PSMC3",4.00323690294905e-30,0.0400976011677443,0.377,0.518,2.22519923250423e-25
"NXF1",4.25358748220186e-30,-0.0435276713694532,0.088,0.154,2.3643566019819e-25
"TBRG1",4.57893002587254e-30,-0.0301703975791625,0.16,0.25,2.54519825488125e-25
"SDHAF1",4.87307158972533e-30,-0.0443859546736074,0.108,0.18,2.70869684314882e-25
"PPP2R5E",5.14367078648099e-30,-0.0262820253705681,0.16,0.247,2.85910940666546e-25
"FAT1",5.32326912897339e-30,-0.0477461626565999,0.079,0.141,2.95893914533986e-25
"ELP2",5.39674442611651e-30,-0.0390433510358947,0.173,0.263,2.99978038925686e-25
"HTATSF1",5.45359434895631e-30,0.372457001335366,0.224,0.169,3.03138041886737e-25
"PDE4DIP",5.82149194557316e-30,0.249668762402617,0.116,0.069,3.23587629794684e-25
"OTUD5",5.92586271514408e-30,-0.0632350493342279,0.055,0.11,3.29389079021284e-25
"RSPRY1",5.96147903958294e-30,-0.0454569946652991,0.119,0.193,3.31368812415218e-25
"WDR55",5.9760352412377e-30,-0.0312823518214507,0.058,0.114,3.32177918884198e-25
"ZNF83",6.18849220627445e-30,-0.0430263854598502,0.119,0.192,3.43987339285765e-25
"XAB2",6.26971253018684e-30,-0.0266002391468549,0.186,0.284,3.48501970990436e-25
"FNDC3A",6.85128746384328e-30,-0.0579994969864433,0.124,0.199,3.80828813677728e-25
"YBEY",6.8764720088825e-30,-0.0462047394697178,0.122,0.198,3.82228696613734e-25
"MRPL11",6.97421847011133e-30,0.425664657331866,0.35,0.309,3.87661933661138e-25
"ZMPSTE24",7.12999683341869e-30,-0.0520933863238748,0.131,0.21,3.96320873985578e-25
"AGFG1",7.1960214147773e-30,-0.0504746231551957,0.07,0.13,3.99990850340396e-25
"SERBP1",7.36254707716128e-30,0.409739927999105,0.699,0.773,4.0924717928401e-25
"GALNT15",7.59690094579978e-30,-0.0908566213824106,0.088,0.152,4.2227373907228e-25
"USP22",8.08626333496794e-30,-0.0533712432181508,0.174,0.263,4.49474947474193e-25
"PITRM1",8.1994316716586e-30,-0.0192114126306951,0.069,0.13,4.55765409469143e-25
"MECR",8.89009922048051e-30,0.240998124092103,0.128,0.079,4.94156165170409e-25
"NDUFA2",9.16403234534557e-30,-0.0297128618398652,0.441,0.602,5.09382737916033e-25
"KLHDC10",9.83434951762612e-30,-0.0879830323321249,0.056,0.109,5.46642317937248e-25
"G6PD",1.07474692726437e-29,0.424569005662098,0.212,0.158,5.973980795199e-25
"TRIOBP",1.13120558025423e-29,-0.0718460701262782,0.087,0.15,6.28780621784315e-25
"RFX1",1.14166983349111e-29,-0.0926944656606331,0.051,0.103,6.34597176946032e-25
"RRP8",1.14669696053213e-29,-0.0327460230157045,0.06,0.117,6.37391505511785e-25
"MBNL2",1.17116514282433e-29,-0.0600587591830602,0.136,0.213,6.50992144638903e-25
"USP34",1.18104948545506e-29,-0.0269219072369522,0.171,0.259,6.56486356490192e-25
"CCDC66",1.18165265221841e-29,-0.0591984216879029,0.07,0.13,6.56821626735602e-25
"REPIN1",1.21581685661472e-29,-0.0417468862709328,0.123,0.199,6.7581179974929e-25
"CCNDBP1",1.23990771978583e-29,-0.0212664380854573,0.17,0.262,6.89202706042952e-25
"PKP3",1.30023323849809e-29,-0.0412901623968659,0.171,0.257,7.22734645619165e-25
"SEC61G",1.30397038646881e-29,-0.192847274119499,0.717,0.831,7.24811939318689e-25
"SEC23A",1.43255651224459e-29,-0.0328031701919105,0.069,0.128,7.96286537331157e-25
"HOMER2.1",1.52487084809086e-29,-0.0694796531351792,0.103,0.174,8.47599460911303e-25
"NIP7",1.6380174855058e-29,-0.02206869500578,0.139,0.217,9.10492019318398e-25
"SEC23B",1.70465380855053e-29,-0.0256882237991132,0.142,0.222,9.4753181948281e-25
"RAP2B",1.91882126570717e-29,-0.0520072717164931,0.127,0.202,1.06657680054333e-24
"SH3BP2",1.93652366999983e-29,-0.0293114269529024,0.063,0.12,1.07641668196941e-24
"PLAT",2.17220026235219e-29,0.00676067478721865,0.14,0.224,1.20741751582846e-24
"CD2BP2",2.19852961142817e-29,0.00137253609832,0.179,0.272,1.22205268451235e-24
"LAPTM4A",2.24942049463482e-29,-0.00873901988149495,0.609,0.785,1.25034038194276e-24
"GIGYF2",2.34087594153868e-29,-0.0323029530827295,0.14,0.221,1.30117589210427e-24
"ESF1",2.37239126127559e-29,-0.0157156031937663,0.204,0.297,1.31869368258003e-24
"EEF1B2",2.53852377775472e-29,0.342137752332636,0.89,0.946,1.41103844186496e-24
"ACADS",2.63058108608802e-29,-0.0873196479526298,0.062,0.117,1.46220849670203e-24
"XRCC1",2.73404892825405e-29,0.1876467052666,0.1,0.057,1.51972109677001e-24
"HMGCL",2.78708118124264e-29,-0.0334662988148852,0.093,0.16,1.54919907459372e-24
"ZNF652",2.82095254199245e-29,-0.151718947333615,0.1,0.164,1.5680264704665e-24
"LEPROTL1",2.87173630108682e-29,-0.0276542412567868,0.175,0.264,1.59625462295911e-24
"LARP4",2.97082572977039e-29,-0.0410374890182462,0.107,0.178,1.65133348189287e-24
"INPP4B",2.97917095353209e-29,-0.118280766278112,0.083,0.144,1.65597217452081e-24
"SMC5",2.99870390796128e-29,0.0213848368947805,0.133,0.213,1.66682956724027e-24
"TMEM51",3.19127200431656e-29,-0.0534480116069321,0.048,0.1,1.77386854359936e-24
"RAI1",3.28722304968115e-29,-0.129991884018841,0.505,0.653,1.82720293216527e-24
"ZNF330",3.36599429514636e-29,-0.0352667877921866,0.121,0.195,1.87098792895711e-24
"NFIB",3.39422715323382e-29,0.0271928378861213,0.277,0.398,1.88668116312502e-24
"RBM26",3.5184494836941e-29,-0.0255768509239254,0.114,0.186,1.95573014551137e-24
"FAM210B",3.6957834352163e-29,0.398360353687557,0.268,0.213,2.05430122246498e-24
"ARPC5L",4.07064198351222e-29,-0.0116678873104563,0.374,0.506,2.26266634653527e-24
"SEC24D",4.17093206447368e-29,-0.0240383602069755,0.078,0.139,2.31841258803769e-24
"UQCC1",4.34942732345197e-29,-0.0431660649197588,0.049,0.1,2.41762917774078e-24
"TRIP12",4.42702629057321e-29,-0.031994026335447,0.112,0.183,2.46076256361512e-24
"ZNF264",4.67113318713902e-29,-0.078125103663133,0.049,0.1,2.59644938207122e-24
"MRAS",4.78267100979855e-29,1.34407492949753,0.163,0.114,2.65844768079652e-24
"TMX1",4.92026300797666e-29,-0.0223412051178921,0.158,0.242,2.73492819298383e-24
"CEBPZ",5.19887572579808e-29,0.00464245979390665,0.218,0.319,2.88979507218486e-24
"SSRP1",6.02952708310538e-29,0.450293589118746,0.338,0.3,3.35151262914413e-24
"MRPL52",6.84978959995208e-29,-0.0247977173260396,0.433,0.581,3.80745554913336e-24
"BRMS1L",7.17289782517283e-29,0.0001048926074807,0.202,0.297,3.98705525612232e-24
"ZNF280D",7.30760248097441e-29,0.270273675196002,0.159,0.107,4.06193083904963e-24
"TMOD3",7.48906776121283e-29,0.0169760697853929,0.229,0.334,4.16279831507015e-24
"RALB",7.49406550503682e-29,-0.00548203114878704,0.108,0.181,4.16557631097472e-24
"ACADSB",8.79238957693335e-29,-0.161324258060761,0.101,0.164,4.8872497463384e-24
"APOD",8.81131827770316e-29,0.47086581015603,0.136,0.22,4.8977712646613e-24
"CMTM4",8.87711086693193e-29,-0.0700187670380573,0.051,0.102,4.93434207538411e-24
