"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CD46",3.5178647882585e-15,0.0587872774504833,0.279,0.403,1.95540514255349e-10
"CREB3L4.1",3.61555974442019e-15,0.0453167418994448,0.188,0.283,2.00970888393596e-10
"DHRSX",3.65971635824422e-15,-0.0287700175260859,0.076,0.136,2.03425333773005e-10
"NXF1",3.66433823853365e-15,-0.0201561509705032,0.078,0.138,2.03682240988893e-10
"ZBTB44",3.66767655665875e-15,-0.0484494066253831,0.086,0.148,2.03867801401876e-10
"PTPN14",3.7152631341137e-15,-0.0152529133256796,0.098,0.164,2.0651290130971e-10
"AHNAK",3.7504513296762e-15,0.208189840210899,0.364,0.529,2.08468837160052e-10
"NIPSNAP2",3.92580564910728e-15,0.391764888031694,0.347,0.308,2.18215907005628e-10
"KYAT3",3.94199816334005e-15,-0.0122386781347865,0.083,0.145,2.19115967909256e-10
"ZNF830",3.97125642020011e-15,-0.0197706991525409,0.093,0.158,2.20742288116823e-10
"KCTD1",4.09962006617972e-15,0.240759175282124,0.135,0.086,2.278773813786e-10
"PKN2",4.17061651550776e-15,0.00199393605128118,0.144,0.225,2.31823719014499e-10
"NDUFS6",4.17388659389668e-15,0.390923700099508,0.598,0.637,2.32005486321747e-10
"CAVIN3",4.27331499040268e-15,-0.0220685148961993,0.158,0.242,2.37532213741533e-10
"SLC35B1",4.36524546452128e-15,-0.0151004612263667,0.214,0.312,2.42642169145415e-10
"CTDSPL2",4.42069399934336e-15,-0.0486014641466851,0.054,0.105,2.45724275953501e-10
"NCOA4",4.44888194914348e-15,0.0514354465951631,0.176,0.27,2.4729110314314e-10
"MCM4",4.6356465399093e-15,0.308911691380898,0.1,0.058,2.57672412920858e-10
"EIF2AK2",4.84433060599441e-15,0.415937540813904,0.209,0.161,2.69272116734199e-10
"PTPN11",4.90576104242081e-15,0.0112324369470922,0.126,0.2,2.72686727542961e-10
"AZI2",5.07153256565815e-15,0.02320884764478,0.141,0.223,2.81901137662109e-10
"SEC61A1",5.4613335744904e-15,0.0563643839074118,0.226,0.33,3.03568226738049e-10
"PSMC5",5.78725908849876e-15,0.0352312980444454,0.368,0.51,3.21684796434203e-10
"TC2N",5.85265103650958e-15,0.0471095710361946,0.209,0.312,3.25319607864385e-10
"SEC13",5.95709857712273e-15,0.499157141395913,0.363,0.334,3.31125324409367e-10
"EIF4A3",6.07300778630468e-15,0.0448302595308855,0.311,0.435,3.37568137801746e-10
"LY6K",6.23133268777336e-15,0.0306729780014006,0.114,0.187,3.46368627449882e-10
"GNA11",6.77013603570797e-15,-0.0434156243084035,0.059,0.111,3.76318011544828e-10
"UTP6",7.00629852568502e-15,-0.0008211041500647,0.091,0.154,3.89445103550202e-10
"DNAJC15",7.18048485721701e-15,0.447743732452992,0.343,0.309,3.99127250788408e-10
"ALDH3A2",7.26124398002263e-15,0.252309283705022,0.138,0.089,4.03616246629558e-10
"DYNC2I1",7.47454396214068e-15,-0.00901269689983825,0.081,0.141,4.1547252613559e-10
"KRT18",7.5316339734854e-15,-0.106578858769305,0.688,0.849,4.18645874416186e-10
"PPP5C",7.60324320004695e-15,0.239929157255371,0.117,0.072,4.2262627327461e-10
"TNF",8.05823768517815e-15,0.00783865254022967,0.053,0.103,4.47917141730628e-10
"PPFIA1",8.22202771144418e-15,-0.0112839668835271,0.105,0.171,4.57021410340625e-10
"TMEM267",8.46048371129749e-15,-0.0305955051822622,0.081,0.14,4.70275987092471e-10
"ZBTB20",8.80070258206592e-15,-0.0603088884548187,0.125,0.195,4.89187053024134e-10
"IDH1",9.20178971871814e-15,0.35052118582718,0.191,0.138,5.11481481514948e-10
"CNOT6L",9.28767174112885e-15,-0.0355585263605657,0.052,0.102,5.16255233730647e-10
"ZNF32",9.31089012548805e-15,0.318703908946746,0.197,0.145,5.17545827625253e-10
"SUPT5H",9.60863462416638e-15,0.0612966511654909,0.155,0.24,5.34095955584288e-10
"ATXN1",9.67064402127653e-15,-0.0348496553183695,0.05,0.1,5.37542747922656e-10
"TUFM",9.67983629678872e-15,0.466782046022277,0.584,0.643,5.38053700557001e-10
"TIMMDC1",9.88959558211473e-15,0.433273547815548,0.315,0.273,5.49713170431847e-10
"SPRYD7",1.04207982568072e-14,-0.0159982175797733,0.087,0.149,5.79240071104628e-10
"TMEM39A",1.04445879232075e-14,-0.0225219464436836,0.082,0.142,5.8056241971149e-10
"FNBP1",1.04866787475637e-14,-0.025050397699975,0.109,0.177,5.82902038183328e-10
"NOL7",1.06777779733934e-14,0.0172578389635809,0.399,0.547,5.93524288651069e-10
"BSDC1",1.07592793862193e-14,0.0236137589602951,0.164,0.251,5.98054544683002e-10
"PNN",1.07910572408927e-14,0.0785892572833697,0.273,0.394,5.99820916735019e-10
"HLA-E",1.09975438822934e-14,0.235233551578174,0.495,0.725,6.1129847669728e-10
"METTL1",1.12470917238486e-14,-0.0305198202897037,0.059,0.111,6.25169593470127e-10
"PSAT1",1.19374325531006e-14,0.290625095407571,0.14,0.091,6.63542188464094e-10
"FNDC3A",1.19811391460916e-14,-0.0301504867807731,0.119,0.19,6.659716194355e-10
"LPCAT3",1.2032725239296e-14,0.204800136532697,0.133,0.085,6.68839032426269e-10
"KMT2C",1.20843354853173e-14,0.0209792262380383,0.136,0.215,6.71707787951361e-10
"CSNK1G3",1.27506342488435e-14,-0.00828289754167547,0.074,0.132,7.08744004721969e-10
"FAAP20",1.34072937358941e-14,0.519241863194108,0.445,0.444,7.45244422309672e-10
"DRAP1",1.37383018969047e-14,-0.0718288494002219,0.514,0.662,7.6364351093945e-10
"SLC7A1",1.39744789872779e-14,-0.0456274235563675,0.065,0.118,7.76771414507844e-10
"ZMPSTE24",1.40374494419701e-14,-0.0169775086759754,0.102,0.169,7.80271627231909e-10
"AFTPH",1.41978498881839e-14,-0.0411273640668853,0.111,0.179,7.89187486034702e-10
"HSPB11",1.42915391008484e-14,0.374621278049959,0.268,0.22,7.94395200920657e-10
"LMO4",1.535180445769e-14,0.0899575743948744,0.345,0.489,8.533300507807e-10
"RNASEH2B",1.56154041390147e-14,0.273478766590631,0.166,0.116,8.67982239067134e-10
"USP34",1.5630838529967e-14,0.00785312943409572,0.159,0.243,8.68840159688217e-10
"ATP6AP1",1.58699669004058e-14,0.422775066416007,0.283,0.241,8.82132110159057e-10
"IAH1",1.61559578827487e-14,0.377982845530989,0.31,0.266,8.98028918912585e-10
"SORBS2",1.75682062319771e-14,0.0680602605378298,0.185,0.277,9.76528743404446e-10
"TRAF7",1.80224136416583e-14,0.349178342523684,0.245,0.194,1.00177586227157e-09
"DDX23",1.82951515631124e-14,-0.0142787016989191,0.082,0.143,1.0169359996356e-09
"GPATCH2L",1.8777100044073e-14,-0.022795042580034,0.076,0.134,1.04372510594979e-09
"PPP1R2",1.92554708144973e-14,0.0612657193909059,0.278,0.404,1.07031534522383e-09
"CBX1",1.94764426446079e-14,0.0786974889990533,0.213,0.313,1.08259806440053e-09
"POLE3",2.12583193543898e-14,0.0134340663985958,0.168,0.254,1.18164368131376e-09
"ELP2",2.19518977289548e-14,-0.0189357105141725,0.149,0.228,1.22019623526395e-09
"RNASEK",2.2553488954935e-14,-0.0195046382345389,0.082,0.142,1.25363568356006e-09
"HDDC2",2.33846640260168e-14,0.479773091506038,0.407,0.4,1.29983654988615e-09
"DDX46",2.35092487412409e-14,0.0153316936052786,0.301,0.424,1.30676159128188e-09
"TBPL1",2.39161564947566e-14,-0.0220715432822066,0.128,0.202,1.32937955876105e-09
"RRNAD1",2.4009946269974e-14,-0.0347011674001096,0.072,0.129,1.33459286341651e-09
"BZW1",2.64277008272509e-14,-0.159599496115409,0.387,0.507,1.46898375048274e-09
"TMEM181",2.65200374592063e-14,-0.0356592933627612,0.059,0.111,1.47411628216998e-09
"MRPL49",2.65312521269353e-14,-0.00468614144740997,0.142,0.218,1.4747396494757e-09
"SRF",2.69167363094755e-14,-0.0535043484257313,0.058,0.108,1.49616678776219e-09
"ZMYM2",2.77330872751649e-14,-0.0202533786628419,0.125,0.197,1.54154365619004e-09
"RMDN1",2.79149528176479e-14,0.266720893410171,0.14,0.092,1.55165265236896e-09
"PCGF3",2.93075766551409e-14,-0.000448740569348793,0.076,0.135,1.629061648376e-09
"BLOC1S4",3.20978688036076e-14,0.0113904316238453,0.111,0.182,1.78416003744853e-09
"RBM23",3.22810070042217e-14,-0.0035499562656135,0.115,0.186,1.79433977432966e-09
"MORN2",3.27234619732136e-14,0.357687500592366,0.214,0.166,1.81893363378108e-09
"MAP3K13",3.38100911980606e-14,0.0171065470510681,0.352,0.492,1.8793339192442e-09
"STK25",3.42941206623944e-14,0.31790686439772,0.208,0.159,1.90623869701919e-09
"FRYL",3.50252371969501e-14,-0.0314981776468466,0.06,0.111,1.94687780959247e-09
"RABEPK",3.55853775326874e-14,0.219949359343475,0.109,0.066,1.97801321015443e-09
"SMARCD2",3.61736441052036e-14,-0.0554350625554295,0.089,0.148,2.01071200758774e-09
"GFPT1",3.63940959838656e-14,0.030288686983859,0.165,0.248,2.02296582526317e-09
"FAM207A",3.66716208857061e-14,0.0664567394122421,0.265,0.381,2.03839204693197e-09
"SMAD5",3.6929722879825e-14,-0.0205442764013697,0.088,0.15,2.05273864627507e-09
"C1orf21",3.81097053117433e-14,0.366466014455362,0.238,0.189,2.11832796975325e-09
"TMOD3",3.99996777089416e-14,0.0355503537025136,0.203,0.299,2.22338208545152e-09
"AKT2",4.06917017554081e-14,0.28532814969362,0.158,0.111,2.26184824207436e-09
"MED17",4.10629581957688e-14,-0.0249503068723231,0.078,0.135,2.28248453131181e-09
"H2AW",4.16093711472382e-14,0.553798172421377,0.251,0.209,2.31285689521924e-09
"TENT4A.1",4.17218465385006e-14,-0.0184529359702605,0.058,0.109,2.31910883984256e-09
"JOSD1",4.43874874641544e-14,-0.024760155515698,0.106,0.171,2.46727849069502e-09
"AASDHPPT",4.45942739551968e-14,0.275922171252063,0.176,0.127,2.47877271779961e-09
"SLC25A13",4.5881668039187e-14,0.214421595138876,0.115,0.071,2.55033251795821e-09
"PHAX",4.79721178519123e-14,0.031858511916898,0.153,0.234,2.66653017079855e-09
"SETX",4.94687046689041e-14,-0.00471953716021031,0.065,0.119,2.74971794902103e-09
"KANSL1",4.9622089848998e-14,0.274801723467391,0.16,0.112,2.75824386425655e-09
"ATF7",4.98863889073162e-14,-0.0182863219256526,0.076,0.132,2.77293492741317e-09
"RHBDF2",5.26000464881785e-14,-0.0271869211334622,0.058,0.108,2.9237735840454e-09
"SF3B1",5.28019149631712e-14,0.0725316382581007,0.303,0.43,2.93499444322787e-09
"QSER1",5.49683074916764e-14,-0.03313947343544,0.054,0.103,3.05541337192483e-09
"TLE2",5.50849045129054e-14,-0.067542882307608,0.052,0.1,3.06189441734985e-09
"ZFX",5.63585074808666e-14,-0.0372682124441804,0.078,0.137,3.13268763832397e-09
"MACF1",5.6855950969647e-14,0.037919151520121,0.175,0.262,3.16033803464783e-09
"METTL15",5.87547799168148e-14,-0.0607364690246083,0.053,0.101,3.26588444167615e-09
"RAP1A",6.11181162203066e-14,0.00854940829249284,0.237,0.337,3.39725049010574e-09
"ERBB3",6.20511720181185e-14,0.0156553149008807,0.148,0.227,3.44911439662712e-09
"CAMK2G",6.40590538713107e-14,0.22142296670471,0.115,0.071,3.56072250943681e-09
"PURB",6.55632645510116e-14,-0.0577382537780723,0.079,0.135,3.64433406006798e-09
"BRAF",6.6677588949182e-14,-0.0494403493233364,0.054,0.103,3.70627378174028e-09
"TRAPPC6B",6.67992370758714e-14,-0.00962090225720957,0.076,0.132,3.71303559286231e-09
"FAM3A",6.75184622508271e-14,0.270678185539519,0.176,0.128,3.75301372421222e-09
"HMGCL",6.75706106849873e-14,-0.00528717582057897,0.089,0.15,3.75591239492502e-09
"HNRNPUL1",6.83414848778531e-14,0.405606557427167,0.307,0.269,3.79876143693547e-09
"GAK",7.00393073417942e-14,0.00245218203176625,0.065,0.118,3.89313489859363e-09
"SMCO4",7.01439809474135e-14,0.0584196622488288,0.218,0.316,3.89895318096198e-09
"PDLIM2",7.30418010686206e-14,-0.00311776663491126,0.114,0.181,4.06002851239927e-09
"BPTF",7.57428797188138e-14,-0.0185132050491882,0.181,0.265,4.21016796917027e-09
"LSM6",7.63992423425104e-14,0.0852056752273939,0.235,0.341,4.24665188560844e-09
"RAB34",7.79768417880532e-14,0.122251465779852,0.215,0.317,4.33434275078894e-09
"CHCHD3",8.17127862965309e-14,0.41686383648163,0.241,0.198,4.54200522629267e-09
"RNF187",8.36601289998508e-14,0.485756150160379,0.26,0.219,4.65024827045671e-09
"FUS",8.43359945816932e-14,0.433818203453294,0.563,0.612,4.68781625882342e-09
"COIL",8.45607719731022e-14,-0.0140336331691751,0.092,0.154,4.70031051012488e-09
"TIMM29",8.98039491033318e-14,0.0055546283633276,0.097,0.16,4.9917525109087e-09
"TOR1AIP1",9.59731022172728e-14,0.00364184560725933,0.098,0.163,5.33466488674711e-09
"DNAL4",9.66446788794598e-14,0.266411461571052,0.168,0.12,5.37199447551477e-09
"SEC61G",9.90874383571816e-14,-0.226856053771234,0.717,0.85,5.50777526108394e-09
"ASS1",1.01235355294361e-13,0.594378413269177,0.354,0.325,5.62716722403704e-09
"OST4",1.01479390367617e-13,0.272157564322534,0.806,0.903,5.64073191358398e-09
"SCAMP3",1.02178485339909e-13,0.360022266569133,0.239,0.192,5.67959110761883e-09
"UBE2J1",1.04173520912601e-13,0.0683995896373646,0.237,0.345,5.79048515992692e-09
"BRMS1L",1.08396600041564e-13,0.043048643795237,0.198,0.289,6.02522501331032e-09
"ZG16B",1.0846821877126e-13,0.267195453614115,0.23,0.333,6.02920594040047e-09
"C6orf132",1.12135602264234e-13,-0.0239712517227474,0.159,0.238,6.23305745185744e-09
"LRRC26",1.13130812762816e-13,-0.09688291971789,0.076,0.13,6.28837622742114e-09
"PHPT1",1.17123897695096e-13,0.0419011470478674,0.49,0.658,6.51033185338194e-09
"LYPLAL1",1.19192659282345e-13,0.294751692547445,0.18,0.131,6.62532396620913e-09
"GCFC2",1.22506244355031e-13,0.203515898905768,0.101,0.06,6.80950959247442e-09
"LSM12",1.24811886315843e-13,0.0585234798132289,0.197,0.293,6.93766870086616e-09
"RPS24",1.28365251360703e-13,0.232879428586394,0.979,0.998,7.1351824968847e-09
"GPBP1L1",1.32507624422432e-13,0.0358246112788069,0.153,0.233,7.36543630352088e-09
"POLR3GL",1.38107382931251e-13,0.283221377996358,0.182,0.134,7.67669888023361e-09
"GLUD1",1.38220477662454e-13,0.0126343330265963,0.205,0.294,7.6829852508675e-09
"ST20",1.38665389160999e-13,-0.0247708480725995,0.064,0.116,7.70771565651414e-09
"CLEC11A",1.44954651929032e-13,-0.0317522792185438,0.077,0.133,8.05730432747524e-09
"GNG7",1.48906431536057e-13,-0.0323284362640397,0.064,0.116,8.27696399693172e-09
"PCCB",1.506280283274e-13,0.217416692818683,0.105,0.064,8.37265895457855e-09
"ACTR3B",1.6372712879775e-13,0.344152491718001,0.178,0.131,9.10077245422295e-09
"FBXO11",1.67521657320586e-13,-0.019632214592947,0.073,0.127,9.31169132216477e-09
"MRPL24",1.68145766230623e-13,0.418807654163821,0.333,0.297,9.34638241592916e-09
"ARID1A",1.73011582800472e-13,-0.00185085734389945,0.115,0.183,9.61684882996424e-09
"RARS2",1.73660371732285e-13,-0.000255427073882208,0.104,0.167,9.65291176273904e-09
"ZRANB2",1.77944045553044e-13,0.0714950022063713,0.255,0.364,9.89101977206597e-09
"PPIG",1.80423038351359e-13,0.0348760516743225,0.372,0.516,1.00288145867603e-08
"ATP5PB",1.83523535823172e-13,0.468002294118468,0.535,0.58,1.0201155738731e-08
"MYO1E.1",1.91490481187394e-13,0.0275221891231519,0.14,0.216,1.06439983968013e-08
"PTPRA",1.91623029494425e-13,-0.0265517865217869,0.109,0.172,1.06513660944476e-08
"SERF2",1.96210194396267e-13,0.223395722637708,0.956,0.993,1.09063436555165e-08
"ACBD3",1.96841977486923e-13,0.00907798694182127,0.148,0.225,1.09414613186106e-08
"LMTK3",2.00811720704181e-13,-0.0110116086263453,0.082,0.14,1.11621194953419e-08
"RAB25",2.0254929786401e-13,0.479590530195452,0.472,0.495,1.1258702721771e-08
"G6PD",2.04867930306246e-13,0.38122837838639,0.212,0.163,1.13875839060727e-08
"MRPL36",2.09942303614777e-13,0.485367684618647,0.421,0.413,1.16696429464274e-08
"PLPP5",2.12741537914644e-13,-0.0157149307783606,0.19,0.276,1.18252383849855e-08
"RAB2A",2.12981447380492e-13,0.501722672411983,0.601,0.687,1.18385737526447e-08
"PUF60",2.15176086732682e-13,0.611491894005215,0.419,0.419,1.19605627810361e-08
"TTC9C",2.15977687950991e-13,-0.00268862906249473,0.114,0.18,1.20051197847558e-08
"SRSF4",2.16111125942979e-13,0.029078132544755,0.292,0.407,1.20125369355405e-08
"PMVK",2.16849478713693e-13,0.396860932845427,0.353,0.321,1.20535782743006e-08
"SHROOM3",2.18705805033651e-13,-0.0343516564016857,0.124,0.192,1.21567621727955e-08
"RIOK3",2.19362480243018e-13,0.00355706009940171,0.216,0.308,1.21932634643081e-08
"ENDOD1",2.30593172979817e-13,0.189696133665906,0.1,0.06,1.28175215200831e-08
"RNF4",2.45225575760569e-13,0.00193358016944395,0.083,0.141,1.36308636286512e-08
"MRM3",2.4544605241916e-13,-0.0150983839424018,0.054,0.102,1.3643118823719e-08
"SNRPF",2.46600219814325e-13,0.0176391309569506,0.467,0.62,1.37072732183792e-08
"UBE4B",2.50949391587578e-13,0.00420534519161569,0.064,0.116,1.39490219313955e-08
"PMEPA1",2.5105402447308e-13,-0.0133283475888218,0.085,0.143,1.39548379503362e-08
"TM7SF2",2.51280024227702e-13,0.271894743517472,0.138,0.093,1.39674001466968e-08
"NPRL3.1",2.51789082124336e-13,0.224059427111945,0.145,0.098,1.39956961298812e-08
"CCDC32",2.53518198412523e-13,-0.0222659283100896,0.082,0.139,1.40918090587601e-08
"DHX32",2.56721298392052e-13,-0.0187645432266682,0.081,0.137,1.42698533711222e-08
"PTGES3",2.62061086816608e-13,0.310081414531315,0.674,0.707,1.45666655107012e-08
"PPP1R18",2.63377525948122e-13,0.010791185007704,0.075,0.131,1.46398397798264e-08
"SFPQ",2.64175286859032e-13,-0.0515544487603272,0.35,0.462,1.46841833200593e-08
"ZNF721",2.69952174084374e-13,-0.0094083249362728,0.08,0.137,1.50052915964799e-08
"TALDO1",2.78268465677899e-13,-0.363791646135958,0.593,0.674,1.5467552664706e-08
"SCARB1",2.78382084733092e-13,0.25156257443533,0.129,0.085,1.54738681798889e-08
"MDFI",2.96525706758351e-13,0.400181688614746,0.201,0.157,1.6482381410163e-08
"RFC2",2.98081593017578e-13,0.291823828176175,0.139,0.095,1.65688653478821e-08
"RTL8B",3.08634496196436e-13,0.238949578586726,0.108,0.067,1.71554484710789e-08
"CASC3",3.12329981229281e-13,0.0513374419070033,0.117,0.187,1.73608620066296e-08
"LYAR",3.12885105893206e-13,-0.00426953961384385,0.12,0.188,1.73917186110739e-08
"SETD2",3.19658876923063e-13,0.0102509525799382,0.076,0.131,1.77682386737685e-08
"MBD1.1",3.25105894924236e-13,-0.0356106930728917,0.079,0.135,1.80710111693637e-08
"NT5C",3.2838932655837e-13,0.0622521684261009,0.237,0.339,1.8253520716747e-08
"INSL3",3.37462815481176e-13,-0.0180136662260108,0.067,0.119,1.87578705985212e-08
"UBE2D1",3.40507458577576e-13,-0.0723509937144626,0.17,0.245,1.89271070850345e-08
"DMD",3.48986228652011e-13,-0.0408164946930131,0.08,0.135,1.9398399519622e-08
"TKFC",3.5281680291412e-13,0.163550978888609,0.107,0.065,1.96113219899813e-08
"EP300",3.53056463776101e-13,-0.0407791363011937,0.054,0.101,1.96246435389946e-08
"PIK3CB",3.75237846768851e-13,0.289270346943878,0.109,0.068,2.08575957126466e-08
"CDK5",3.83776586570732e-13,0.206796738583674,0.1,0.061,2.13322215645341e-08
"PHACTR4",3.93537480263981e-13,-0.01118917977899,0.116,0.182,2.18747808404734e-08
"ARMCX1",4.21189706156094e-13,-0.00963058373713527,0.06,0.111,2.34118298166865e-08
"CEBPZ",4.24264068225315e-13,0.0381666131615508,0.205,0.297,2.35827182323042e-08
"MAP1S",4.47792219414776e-13,-0.00970798924470759,0.079,0.134,2.48905305161703e-08
"GCHFR",4.48336042304039e-13,-0.00975078498955939,0.165,0.243,2.492075891147e-08
"RPUSD3",4.54410512572361e-13,0.362141979247312,0.217,0.172,2.52584083413347e-08
"RTN2",4.68168404737647e-13,-0.051568289349939,0.064,0.114,2.60231407773421e-08
"ARPC5L",4.72402083859507e-13,0.0141670333731361,0.37,0.494,2.62584698313307e-08
"DNAJC8",4.73474103026246e-13,0.0567381827652479,0.336,0.465,2.63180580167139e-08
"ZNF518A",4.74846917985922e-13,-0.0439182468805009,0.084,0.14,2.63943659362475e-08
"UCHL5",4.7729468495149e-13,0.295559258806424,0.177,0.13,2.65304250630286e-08
"C9orf16",4.79540001012923e-13,0.507301498712598,0.59,0.652,2.66552309563033e-08
"SIL1",4.89479035083676e-13,0.0201166659425145,0.114,0.181,2.72076921651261e-08
"PDCL3",4.89852072187025e-13,0.337587599324228,0.216,0.17,2.72284274325158e-08
"RPS15A",4.97068345214522e-13,-0.209719203576304,0.983,1,2.76295439687492e-08
"ADNP",5.00995216078563e-13,-0.0455552258112669,0.083,0.138,2.78478190857269e-08
"ZCCHC8",5.16578666271065e-13,-0.0516320137915063,0.06,0.108,2.87140251646771e-08
"ELP5",5.18345082676294e-13,0.281057264170328,0.183,0.136,2.88122114205618e-08
"FARSB",5.1867340960088e-13,0.313813689087648,0.159,0.114,2.88304614726649e-08
"VPS26C",5.3021073491865e-13,0.00129096942939463,0.079,0.134,2.94717637004532e-08
"BOLA3",5.58686018774449e-13,0.424887875556964,0.359,0.324,3.10545623535778e-08
"DDX39B",5.8921398191064e-13,-0.0218914985264652,0.068,0.119,3.27514591845029e-08
"RAB7A",5.92309804319462e-13,-0.0577243272982024,0.47,0.607,3.29235404730973e-08
"WDR20",5.98654157654182e-13,-0.0181882277162956,0.078,0.133,3.32761913532077e-08
"DUT",6.23962237021503e-13,0.467579784563181,0.463,0.487,3.46829409448402e-08
"SMC6",6.33317523685911e-13,0.157485007643444,0.101,0.061,3.52029545540814e-08
"USO1",6.50361416745309e-13,0.0520315112271408,0.16,0.238,3.6150339349788e-08
"KIFAP3",6.53766557665024e-13,0.222694938196722,0.133,0.089,3.63396141078103e-08
"LTN1",6.6292997205714e-13,-0.00561146472751128,0.078,0.133,3.68489624967961e-08
"NAT9",6.67165129006089e-13,-0.0209089692421626,0.109,0.172,3.70843736958034e-08
"SLIRP",6.91638903862057e-13,-0.0998681860461321,0.511,0.655,3.84447484711724e-08
"RNASE3",7.13623962091596e-13,0.037506066243259,0.114,0.18,3.96667879328614e-08
"ZRSR2",7.24788862250614e-13,-0.0045431529954342,0.064,0.115,4.02873889082004e-08
"RNF10",7.24864737124566e-13,0.0244439362551458,0.219,0.314,4.0291606413069e-08
"RPS23",7.37439110293646e-13,-0.0900829120739326,0.979,1,4.09905529456723e-08
"COPB2",7.38092897195973e-13,0.962826296215409,0.333,0.314,4.10268936906381e-08
"C15orf40",7.52320239582731e-13,-0.0208314079671988,0.142,0.213,4.18177205172061e-08
"BTBD7",7.79321685921853e-13,-0.0448908144969431,0.07,0.121,4.33185959119662e-08
"ZNF217",8.0795541715393e-13,-0.00644618535028335,0.09,0.148,4.49102018625012e-08
"NHP2",8.3064478927908e-13,0.401622095646972,0.621,0.673,4.61713906120777e-08
"FAM98A",8.31717479085351e-13,0.270763225581787,0.123,0.082,4.62310160749592e-08
"TCF7L1",8.43833791994705e-13,-0.0111504203984707,0.064,0.114,4.69045013280257e-08
"NTHL1",8.58749644081979e-13,0.26325590428191,0.175,0.127,4.77335989662968e-08
"NANS",8.86916830725215e-13,0.0529010590859788,0.271,0.379,4.92992720358611e-08
"PDZD11",8.96404456925993e-13,0.3336869800008,0.205,0.16,4.98266417382313e-08
"LAD1",9.03919300233586e-13,0.347167958122937,0.238,0.192,5.02443543034839e-08
"THEM6",9.11079819460248e-13,0.239154647707713,0.112,0.072,5.06423717646979e-08
"RAB3GAP1",9.20003529158912e-13,0.0151557959807577,0.114,0.18,5.11383961682981e-08
"APIP",9.35257759040185e-13,0.354770930247202,0.21,0.165,5.19863025362487e-08
"HDHD5",9.37784193211852e-13,0.271983051129516,0.19,0.142,5.21267343796808e-08
"ST3GAL1",9.68830444134818e-13,0.00417176918778467,0.096,0.155,5.38524402372338e-08
"PRKAG2",9.95372606051826e-13,-0.00515790290806259,0.075,0.128,5.53277863073908e-08
"CCDC28A",9.95384237985923e-13,-0.0104271153577651,0.096,0.154,5.53284328684476e-08
"STIM1",1.00813981035034e-12,-0.0416336857232138,0.057,0.104,5.60374513583236e-08
"NSMCE1",1.01874886807441e-12,0.0606524946432603,0.27,0.381,5.66271558319161e-08
"NAPG",1.02846264122399e-12,0.00978897410701524,0.117,0.182,5.71670959124352e-08
"CTNND1",1.03491351129465e-12,0.0420357956058327,0.194,0.28,5.75256675253129e-08
"HYI",1.04254949500155e-12,0.38614662116756,0.231,0.189,5.7950113679661e-08
"FOXP1",1.05604327191603e-12,0.0877358479111413,0.186,0.279,5.87001652694526e-08
"HARS1",1.1481084520245e-12,0.032836407387108,0.108,0.173,6.38176083057818e-08
"LXN",1.15041661454309e-12,-0.0113960700444518,0.118,0.182,6.39459075193776e-08
"TMEM248",1.1515014873469e-12,0.0379514279605427,0.202,0.29,6.40062101741773e-08
"CACUL1",1.1528295589566e-12,0.0526625996653245,0.203,0.293,6.40800310346024e-08
"CTNNAL1",1.1798015501823e-12,-0.02443552139736,0.088,0.143,6.55792691668832e-08
"TSPYL2",1.20030659667055e-12,-0.0134211825644305,0.087,0.143,6.67190421759328e-08
"PRPF18",1.22888211162759e-12,0.00598651131676825,0.115,0.179,6.83074121748194e-08
"BMS1",1.23714193419817e-12,-0.00422684392454797,0.105,0.167,6.87665344124051e-08
"LARP4",1.23974944303417e-12,-0.00412004837113839,0.087,0.143,6.89114727910543e-08
"SYNRG",1.25735739584512e-12,-0.0207317165498392,0.056,0.103,6.98902108480508e-08
"MDM4",1.26274769055728e-12,-0.0206565778247763,0.149,0.22,7.01898303796263e-08
"LAPTM4B",1.27421676142131e-12,0.0867143234973208,0.239,0.344,7.08273386836034e-08
"PKN1.1",1.27940687539931e-12,-0.0152515870943601,0.06,0.108,7.11158311690705e-08
"ZNF667-AS1",1.28981161973276e-12,0.0633631289719724,0.116,0.183,7.16941788828452e-08
"CLK4",1.31353691290757e-12,-0.0384290962446462,0.064,0.114,7.3012949303967e-08
"CYB561A3",1.31556286071126e-12,0.218941015331558,0.121,0.079,7.31255616126353e-08
"TPRA1",1.35291769581893e-12,-0.034360986786265,0.134,0.201,7.52019301220954e-08
"CCDC117",1.35371822199806e-12,-0.0106533545632431,0.059,0.107,7.52464273697622e-08
"IDH3B",1.35661559273522e-12,0.0484684518699318,0.216,0.312,7.54074777221874e-08
"NOC4L",1.36000787753473e-12,-0.0150901406883741,0.081,0.136,7.55960378727678e-08
"RBMXL1",1.39444476718975e-12,-0.0364435338172336,0.062,0.11,7.75102123842421e-08
"KAT5",1.40639235516202e-12,-0.0192843242656643,0.099,0.159,7.81743190616806e-08
"TEAD2",1.41984592565383e-12,0.303868461219518,0.159,0.115,7.89221357774681e-08
"TPP1",1.44579079364077e-12,-0.0134236967827593,0.08,0.134,8.03642812645221e-08
"SAFB",1.52724733481915e-12,0.030468502654254,0.16,0.237,8.48920431059225e-08
"SMARCE1",1.53066744265813e-12,0.376031731786712,0.243,0.202,8.50821498001521e-08
