"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DNAAF2",3.78375161145106e-36,0.00588144828303683,0.129,0.209,9.99705013261484e-32
"EXOSC9",3.85460856571571e-36,-0.0570907303834633,0.069,0.151,1.01842612914775e-31
"DUSP22",3.91565512606523e-36,0.18980786912017,0.205,0.11,1.0345552408577e-31
"THG1L",3.94201522732563e-36,-0.0529210803118508,0.05,0.122,1.0415198432117e-31
"ZNF195",4.29818619230351e-36,0.00377941906051837,0.058,0.116,1.13562377386851e-31
"MSANTD3",4.37636708517615e-36,-0.114027294446576,0.088,0.187,1.15627994757439e-31
"ATAD2",4.63256929863308e-36,0.282660982347031,0.118,0.061,1.22397113439185e-31
"SRFBP1",4.76188776753803e-36,-0.163560639155191,0.181,0.3,1.25813836706122e-31
"NLE1",4.92100756683112e-36,-0.0358438433433972,0.056,0.125,1.30017940923245e-31
"HSD17B10",5.28040544983844e-36,0.207823787242192,0.51,0.529,1.39513592390181e-31
"TNFAIP8",5.38604048062902e-36,-0.106983527071311,0.12,0.227,1.42304575538699e-31
"GPBP1L1",5.72953434507532e-36,-0.0571730145036888,0.192,0.307,1.51380026931235e-31
"CNOT2",5.93126032064026e-36,0.00569200302493189,0.221,0.32,1.56709828931636e-31
"SLC25A22",5.95827852003319e-36,-0.0526971747990842,0.061,0.138,1.57423676777797e-31
"MRPL41.1",6.04889712646248e-36,-0.185538161489542,0.367,0.496,1.59817910978265e-31
"IL17RE",6.18092518595333e-36,0.157646609809003,0.121,0.051,1.63306224338073e-31
"ILK",6.43605403479882e-36,-0.142212780659775,0.306,0.441,1.7004698365342e-31
"TICAM1",6.63109834102296e-36,-0.145178492396882,0.117,0.224,1.75200249268168e-31
"SLC25A38",6.79585223453488e-36,-0.0261743650880408,0.12,0.21,1.79553211888646e-31
"MYO1E",6.95724067489328e-36,0.0305695057564743,0.077,0.132,1.83817255871355e-31
"PBXIP1",7.32294310148552e-36,0.177953684770198,0.166,0.079,1.93479479684349e-31
"ATXN10",7.3377210576801e-36,0.296530811151997,0.41,0.367,1.93869928064966e-31
"RFXANK",7.96074461002291e-36,0.262825765254304,0.335,0.248,2.10330833341415e-31
"PIP",8.02369941151769e-36,-1.00488305067387,0.054,0.136,2.11994162151709e-31
"PTAR1",8.10068513388547e-36,0.190631830281843,0.223,0.124,2.14028201922388e-31
"ARMC1",8.39338688646725e-36,0.251951599204811,0.256,0.222,2.21761674927351e-31
"ABI1",8.65070549124334e-36,-0.0919178776950652,0.245,0.373,2.2856028978414e-31
"EGR1",8.97182515266301e-36,-0.389467827030045,0.25,0.308,2.37044592358509e-31
"MCRS1",1.00939134305474e-35,0.0555124742222943,0.144,0.204,2.66691286748494e-31
"PRPF3",1.10805529440477e-35,0.0750808539038773,0.104,0.151,2.92759289334686e-31
"PMEPA1",1.22098043390763e-35,-0.0828149614323095,0.096,0.19,3.22595240442736e-31
"CUL3",1.23151141499972e-35,-0.143739312995829,0.096,0.196,3.25377630957075e-31
"RRP15",1.26398123244402e-35,-0.189909666378336,0.231,0.351,3.33956481424034e-31
"ETFB",1.27966022549335e-35,0.237660540642678,0.485,0.448,3.38099028177599e-31
"SMYD3",1.38706128765249e-35,0.218595054752236,0.191,0.109,3.66475462810664e-31
"ANKRA2",1.38770682439897e-35,-0.120046161424614,0.074,0.167,3.66646020074452e-31
"PKNOX1",1.41196214149757e-35,-0.0837375276227769,0.076,0.166,3.73054517405073e-31
"POLE3",1.45147813827956e-35,-0.147623044216766,0.263,0.394,3.83495038914841e-31
"BLVRB",1.5056269591933e-35,-0.11111853418027,0.582,0.696,3.97801698888463e-31
"FNDC4",1.56227877390784e-35,-0.11230566372558,0.036,0.109,4.12769674854191e-31
"NDUFA10",1.62150221976684e-35,-0.000258187244858599,0.36,0.484,4.28417101484597e-31
"MID1IP1",1.71692132011187e-35,-0.0585536322998596,0.124,0.22,4.53627781986756e-31
"PPIG",1.74157020459981e-35,-0.145618806323308,0.48,0.617,4.60140263757317e-31
"HNRNPF",1.77504516615258e-35,-0.0719115710149218,0.527,0.661,4.68984683349172e-31
"NDE1",2.26140830230814e-35,0.166346800847594,0.117,0.051,5.97486687552833e-31
"MCUR1",2.7846196738898e-35,-0.0977080393515344,0.305,0.439,7.35724364038424e-31
"URB1-AS1",2.85843854250449e-35,0.10994668833297,0.188,0.098,7.55228047315111e-31
"BET1L",3.0014202859498e-35,0.073960042518572,0.132,0.18,7.93005253750796e-31
"PEX7",3.08411623257683e-35,-0.0654400346496437,0.055,0.131,8.14854349809125e-31
"MMGT1",3.10085713226072e-35,0.136826191920648,0.201,0.106,8.19277462914606e-31
"CEP170",3.33529866418877e-35,0.147054474307343,0.11,0.043,8.81219260065315e-31
"CHMP7",3.39207364320184e-35,0.00638770702032751,0.07,0.128,8.96219777270358e-31
"SHMT1",3.43128333458017e-35,0.169242851731033,0.118,0.05,9.06579369829428e-31
"NARS1",3.46974599147682e-35,-0.136846153178511,0.389,0.526,9.1674158840809e-31
"FAM133B",3.62568763004287e-35,-0.251799974576832,0.408,0.536,9.57942928733627e-31
"YAE1",3.77275575859949e-35,0.0481502193499242,0.085,0.13,9.96799798979572e-31
"RNF139",3.89175473200325e-35,-0.174431069498454,0.144,0.254,1.02824051774258e-30
"NFKBIB",3.91540047611829e-35,-0.176016133408062,0.181,0.293,1.03448795979521e-30
"MAD2L1BP",3.94028183453679e-35,-0.154666897421065,0.159,0.271,1.04106186350297e-30
"SLC6A6",4.00103971764976e-35,-0.0972069544357615,0.032,0.103,1.05711470380024e-30
"PSMD8",4.46480287281163e-35,-0.325467518123749,0.653,0.739,1.17964556702556e-30
"DICER1",4.76641334934268e-35,-0.12652900988655,0.117,0.221,1.25933407102983e-30
"ATP6AP2",4.79444684175592e-35,0.209263547354893,0.488,0.494,1.26674080006033e-30
"THUMPD2",5.10584826285831e-35,-0.0568227433046772,0.092,0.183,1.34901616952979e-30
"TXNDC12",5.4156423647702e-35,-0.12079215922312,0.241,0.369,1.43086686919594e-30
"MTSS2",5.54151261941822e-35,0.109983025383212,0.124,0.051,1.46412304917649e-30
"ITGB3BP",5.60887697553341e-35,-0.118652864083648,0.1,0.198,1.48192138570568e-30
"CMPK1",5.62932977333434e-35,-0.166177318315858,0.49,0.623,1.48732521941267e-30
"OBSL1",6.77564455393798e-35,0.160981385377884,0.183,0.093,1.79019304759595e-30
"BTF3L4",7.60551919081982e-35,-0.0431666574371723,0.426,0.559,2.0094542254065e-30
"METTL7A",9.34987797226338e-35,0.0389933060137879,0.131,0.072,2.47033125905171e-30
"ATE1",9.71593832070004e-35,-0.0781936885599386,0.051,0.128,2.56704806371216e-30
"FAM98A",9.84908116420608e-35,0.126275336660367,0.115,0.137,2.60222573439489e-30
"NCOR1",1.00538342291074e-34,-0.0224150288590207,0.387,0.515,2.65632354167247e-30
"BAX",1.2583108315325e-34,-0.088874135600355,0.395,0.532,3.32458304799202e-30
"ABCF2",1.27026729814741e-34,-0.0230720820747835,0.134,0.225,3.35617322843526e-30
"ID2",1.2705759357033e-34,-0.498362672501207,0.264,0.362,3.35698867972169e-30
"METTL21A",1.29760654386092e-34,-0.0649511027121392,0.102,0.196,3.42840624953494e-30
"ORC4",1.37492969039447e-34,-0.118878735390453,0.137,0.246,3.63270173499123e-30
"SLC25A4",1.42481408937525e-34,0.247995259022523,0.333,0.222,3.76450130553834e-30
"FAAP20",1.4327741750566e-34,0.310235968240375,0.539,0.5,3.78553264791705e-30
"ZNF721",1.43534546542551e-34,-0.0668364146062508,0.088,0.173,3.79232625420073e-30
"SPATA6",1.6505476120006e-34,0.119098803133704,0.112,0.044,4.36091184566678e-30
"TFAP4",1.66651628193138e-34,0.161604043875568,0.13,0.066,4.4031026684909e-30
"COPG1",1.70280662489798e-34,0.28836905883424,0.317,0.246,4.49898538364294e-30
"NEURL3",1.86352699660552e-34,-0.160747398503794,0.101,0.097,4.92362467773145e-30
"UBAP2L",1.93952465889047e-34,0.216078161684285,0.185,0.162,5.12441810125452e-30
"BCAS2",1.94186122771129e-34,-0.0759062081207194,0.268,0.396,5.130591549736e-30
"SNRPF",1.97397468968843e-34,-0.1351615788667,0.566,0.693,5.2154385276258e-30
"LRRC40",1.98514711457934e-34,-0.00743690521809859,0.048,0.104,5.24495719143007e-30
"NKIRAS2",2.03669264895046e-34,-0.0222855137906319,0.124,0.209,5.38114564779201e-30
"FXR2",2.03701793023337e-34,-0.0907308343307622,0.053,0.133,5.38200507346959e-30
"ACTR3B",2.06835074188183e-34,0.00950325332624877,0.077,0.137,5.46478949512598e-30
"TIMM23",2.13210547104777e-34,0.121440538265239,0.193,0.233,5.63323586505532e-30
"ALKBH5",2.26757696654065e-34,-0.172665775275383,0.206,0.317,5.99116510329705e-30
"PIK3R1",2.35666412141645e-34,0.228538240407567,0.294,0.182,6.22654227519442e-30
"TMEM159",2.51771518766415e-34,0.231586928131001,0.361,0.249,6.65205529732745e-30
"UQCRC1",2.73772718082652e-34,0.224134622646921,0.471,0.483,7.23334898446174e-30
"PHC2",2.91650082012513e-34,-0.0747143186841603,0.05,0.127,7.70568681685259e-30
"SLC29A1",2.91789893643055e-34,0.222903796482379,0.276,0.184,7.70938077994317e-30
"LRP11",3.02849456090603e-34,-0.108867576247526,0.049,0.127,8.00158547936981e-30
"MCPH1",3.03226843923722e-34,-0.0270320969391285,0.047,0.109,8.01155644330865e-30
"SEC14L2.1",3.03358538333428e-34,-0.179084343898572,0.092,0.183,8.0150359413075e-30
"UMPS",3.13422620943308e-34,-0.0080682296080079,0.12,0.203,8.28093906794314e-30
"MRPL33",3.35810166158875e-34,0.0307356680908069,0.608,0.703,8.87244040008363e-30
"ANKRD13C",3.4087593175965e-34,-0.0381838192548362,0.06,0.131,9.00628299302172e-30
"TRIT1",3.58283154409249e-34,-0.0651309962120189,0.052,0.127,9.46619922264678e-30
"CACYBP",3.65759800947601e-34,0.362983747005815,0.559,0.507,9.66373970083656e-30
"SHKBP1",3.73980437381278e-34,0.234445377480115,0.253,0.184,9.88093713605074e-30
"URM1",3.82521718596715e-34,-0.128383490304008,0.239,0.365,1.01066063270438e-29
"BCS1L",4.02852645416335e-34,-0.111033345853021,0.117,0.221,1.0643769744545e-29
"ECHS1",4.09735867547285e-34,0.232288542154101,0.491,0.496,1.08256313564668e-29
"GNG7",4.2150420385542e-34,0.119454438720497,0.165,0.083,1.1136562570064e-29
"GDAP2",4.22566275658366e-34,-0.0254994030277453,0.057,0.12,1.11646235691697e-29
"FSTL1",4.30460202043551e-34,-0.0605108895209445,0.063,0.144,1.13731889981927e-29
"PSMC3",4.32727950472673e-34,-0.173029663640155,0.482,0.609,1.14331051794385e-29
"ASMTL",4.34431761921603e-34,0.164925933524692,0.201,0.107,1.14781215817307e-29
"AMOTL2",4.54525822168906e-34,-0.12561090547196,0.065,0.152,1.20090267475247e-29
"COPS7A",4.59288057100051e-34,0.260885976148454,0.273,0.214,1.21348497566404e-29
"COG4",4.63192881831111e-34,0.193280117245038,0.202,0.127,1.22380191308598e-29
"ANO6",4.75195288385463e-34,-0.0941686631941086,0.088,0.179,1.25551347144323e-29
"PARP2",4.89817858822288e-34,0.053407545404565,0.068,0.104,1.29414776479437e-29
"RGL2",5.12034577857184e-34,0.222991667159814,0.323,0.209,1.35284655815647e-29
"ATP6V1E2",5.8227579647595e-34,0.041362555927476,0.13,0.065,1.53843088186911e-29
"CAPN8",5.84447615127998e-34,0.163332165575361,0.165,0.08,1.54416904392968e-29
"CCAR2",5.98592627925517e-34,-0.0420514219677056,0.077,0.154,1.58154158224201e-29
"KMT2E-AS1",5.99666651023226e-34,-0.00471862492709174,0.185,0.12,1.58437925866846e-29
"KBTBD3",6.39993638577839e-34,0.0847879412621264,0.141,0.068,1.69092719248651e-29
"MED13",6.67139990441966e-34,-0.197264011883492,0.101,0.19,1.76265056874672e-29
"LRCH4.1",7.04994024073808e-34,0.125928440828658,0.18,0.092,1.86266471100541e-29
"CTNNBIP1",7.2104284590442e-34,0.283321064679235,0.374,0.317,1.90506730316407e-29
"GOLM2",7.58701219595666e-34,-0.18656824714611,0.107,0.208,2.00456449229371e-29
"PRKAB1",8.07217762394075e-34,-0.0795450914811537,0.055,0.134,2.13275005002139e-29
"PSPH",8.3964387452149e-34,0.190342705403129,0.114,0.069,2.21842308087323e-29
"FBLN5",9.02975975823405e-34,-0.652313797791495,0.046,0.107,2.38575282572302e-29
"MBD1.1",9.24619736327236e-34,-0.100537265521592,0.111,0.212,2.44293780535019e-29
"TP53I11",9.75794256528902e-34,0.210443714539363,0.206,0.112,2.57814600517501e-29
"TXLNG",9.89825221726908e-34,-0.126130584532359,0.141,0.25,2.61521721832467e-29
"CCDC106",1.0414412880616e-33,0.124344405247576,0.149,0.07,2.75159202718756e-29
"ETHE1",1.13597985541275e-33,0.263141251246145,0.464,0.398,3.00137237598602e-29
"LPCAT2",1.14152068319029e-33,0.0985238814151908,0.126,0.055,3.01601179705707e-29
"ACAD9",1.14206471176409e-33,0.18705117587744,0.146,0.082,3.01744917495189e-29
"NUTM2B-AS1",1.23337199582298e-33,-0.0977824111697327,0.197,0.316,3.25869215016389e-29
"UBE3A",1.30642830951758e-33,-0.0842925619296535,0.271,0.397,3.45171423657641e-29
"DLAT",1.37412152785616e-33,0.0195926229966157,0.085,0.142,3.63056648874875e-29
"NUP153",1.41919423062352e-33,-0.0739792176244412,0.06,0.138,3.74965307673041e-29
"SMARCD2",1.43443725271318e-33,0.18801393861925,0.272,0.165,3.7899266653935e-29
"RBM4B",1.45752535873576e-33,0.133827128680905,0.176,0.089,3.85092775031575e-29
"ZNF593",1.56529187841429e-33,-0.170122938634157,0.513,0.639,4.13565767195841e-29
"SKIV2L",1.59761338080878e-33,0.137255165897027,0.137,0.062,4.22105431343489e-29
"TRMT10C",1.62207681269829e-33,-0.125159994643066,0.233,0.357,4.28568914683015e-29
"CERT1",1.68408562915363e-33,-0.0576290558956415,0.09,0.175,4.44952264078681e-29
"GSR",1.70199862210727e-33,0.127997060068162,0.151,0.072,4.49685055946962e-29
"PRPS1",1.88279583313168e-33,-0.0251043450996261,0.094,0.173,4.9745348707172e-29
"C9orf72",1.92016854936308e-33,-0.0783052007656813,0.033,0.101,5.07327732427219e-29
"ZMYM5",2.04754966276789e-33,-0.141349111897502,0.098,0.196,5.40983096399903e-29
"CDK4",2.06734092119949e-33,0.309435362363485,0.46,0.431,5.46212144790118e-29
"HSPE1",2.13814252480147e-33,-0.0896207133889453,0.744,0.847,5.64918636477796e-29
"MAP4",2.19810487752325e-33,0.0100626319309588,0.231,0.337,5.80761289690417e-29
"DDX6",2.31587617139547e-33,-0.0729251072637003,0.217,0.337,6.11877643244398e-29
"NDUFC1",2.37646795625775e-33,0.0723891866571911,0.639,0.744,6.27886598722861e-29
"MTFR1",2.39858190463073e-33,0.244220672624498,0.246,0.204,6.33729325022486e-29
"YARS1",2.43197515591664e-33,-0.0662685868569197,0.218,0.336,6.42552155944734e-29
"MPC1",2.46576654270194e-33,0.0177782944257198,0.207,0.299,6.51480178247281e-29
"H2BC8",2.48900033283067e-33,-0.299146001639089,0.183,0.136,6.5761877793719e-29
"SPIDR",2.69677572161603e-33,0.243903670418017,0.158,0.089,7.12515113408171e-29
"AP3D1",2.74654329307001e-33,-0.187832274945842,0.277,0.38,7.25664203462027e-29
"TMA16",3.13405104023619e-33,-0.186817471365312,0.285,0.403,8.28047625340803e-29
"SLC39A14",3.24812593754319e-33,-0.143931488915848,0.081,0.172,8.58187353958285e-29
"BOP1",3.31833945241233e-33,0.336227760457257,0.322,0.244,8.76738466721863e-29
"DPCD",3.47670089364779e-33,-0.154336744845874,0.146,0.253,9.18579143110684e-29
"NUP98",3.49630425958551e-33,-0.0273789377035725,0.09,0.164,9.23758548425087e-29
"FBXL5",3.583244141228e-33,0.0689014003776357,0.143,0.194,9.4672893455385e-29
"IBTK",3.69466335486091e-33,-0.151181769622216,0.158,0.269,9.76167004987801e-29
"TSPAN4",4.01997776514721e-33,0.164788292418416,0.273,0.165,1.06211832532954e-28
"TLNRD1",4.19824100469111e-33,-0.117837934414713,0.094,0.19,1.10921725584944e-28
"DVL1",4.41735511193378e-33,-0.0720477964412832,0.048,0.123,1.16710939412402e-28
"KATNA1",5.0887032790684e-33,-0.0858894729210308,0.089,0.18,1.34448629336266e-28
"NADSYN1",5.31972230223941e-33,0.16447937057645,0.161,0.08,1.40552382947467e-28
"EMC9",5.59761836006828e-33,-0.0871919902604034,0.135,0.237,1.47894674691364e-28
"RNF166",5.84024835514539e-33,0.13932924551567,0.13,0.062,1.54305201791296e-28
"ZCCHC17",6.03466185661944e-33,-0.0974023798958509,0.278,0.405,1.59441800913742e-28
"THRAP3",6.45164746280448e-33,-0.111080896994293,0.387,0.52,1.70458977614757e-28
"RELA",6.71259885799579e-33,-0.086099681333216,0.226,0.346,1.77353574427107e-28
"RFC4",7.40565476853989e-33,0.101617598951612,0.106,0.115,1.95664804639592e-28
"KPNB1",7.63107503558181e-33,-0.129570478953674,0.411,0.542,2.01620633515107e-28
"KLHDC2",7.75652377272257e-33,-0.101925757509292,0.183,0.297,2.04935114599103e-28
"ILF3.1",8.04379302323911e-33,0.167458218985997,0.373,0.434,2.12525055467001e-28
"DERA",8.23050242747829e-33,0.13591034246777,0.206,0.242,2.17458104636404e-28
"NXF1",8.39313499831355e-33,-0.12369165621275,0.117,0.218,2.21755019790442e-28
"P2RX4",8.40016717975079e-33,-0.135396442478453,0.098,0.194,2.21940817056196e-28
"DEPTOR",8.60850584893309e-33,0.177141205240342,0.125,0.056,2.27445333034661e-28
"STX10",8.76891544490031e-33,0.295531170193337,0.392,0.304,2.31683514969711e-28
"CDK11A",8.81242889762948e-33,-0.108702549789112,0.079,0.169,2.32833183904268e-28
"CNDP2",9.34087356410867e-33,-0.12462304441283,0.275,0.402,2.46795220437315e-28
"CCNG2",9.71452017552616e-33,-0.264106781493819,0.214,0.245,2.56667337557577e-28
"TRADD",1.01788998637296e-32,0.242926137903973,0.361,0.276,2.68936713299601e-28
"PER2",1.02435219852292e-32,-0.243167209637726,0.092,0.144,2.70644094371739e-28
"ANKRD26",1.04263830106335e-32,0.122707111854137,0.132,0.059,2.75475465523948e-28
"MRPS7",1.08771939401702e-32,-0.141656813141891,0.4,0.53,2.87386341093237e-28
"MAP3K8",1.15080683496659e-32,-0.203671913574648,0.135,0.236,3.04054673866522e-28
"PLEKHA4",1.16338938635503e-32,-0.0796048482619796,0.034,0.1,3.07379109768862e-28
"AHI1",1.3739700869803e-32,-0.134111912443436,0.103,0.201,3.63016636681066e-28
"TWF1",1.38661948886613e-32,0.0378203047969774,0.245,0.334,3.66358735153319e-28
"DDX54",1.39233837948469e-32,-0.0778512473322066,0.192,0.305,3.6786972324365e-28
"ATF6",1.42816270861101e-32,-0.134231526254938,0.145,0.253,3.77334869242115e-28
"RIT1",1.45089494979514e-32,-0.130022832238121,0.139,0.245,3.83340954685374e-28
"RBP7",1.48995359410142e-32,0.243316868712341,0.309,0.223,3.93660639097536e-28
"ITCH",1.50392666443449e-32,-0.0343316930899716,0.081,0.156,3.97352464010237e-28
"NIFK",1.53927431088953e-32,-0.225066884377118,0.393,0.467,4.06691665680123e-28
"PXMP4",1.57560149332588e-32,0.100468799625295,0.152,0.073,4.16289670551632e-28
"CPTP",1.64844348062805e-32,-0.0411499001942392,0.095,0.177,4.35535252016737e-28
"FBXO21",1.71738366507247e-32,-0.059944395346708,0.144,0.241,4.53749938148797e-28
"ADGRL1",1.72339333443308e-32,0.0742389971744535,0.102,0.042,4.55337752890563e-28
"TXN2",1.75221091838464e-32,0.272085609601589,0.488,0.44,4.62951646746406e-28
"CPEB2",1.85181317304439e-32,-0.118652208327138,0.038,0.109,4.89267558450057e-28
"VPS35",1.97561908272477e-32,0.24013819796756,0.449,0.42,5.21978317846711e-28
"C12orf43",2.0422173288797e-32,-0.0771093723871882,0.081,0.166,5.39574240463306e-28
"C5orf24",2.09239752306167e-32,-0.0964198409649124,0.203,0.316,5.52832349568123e-28
"SLC18B1",2.15368926331649e-32,-0.0542423796812279,0.056,0.134,5.6902624026085e-28
"TMEM167A",2.15412811611878e-32,-0.181044383063738,0.434,0.557,5.69142189559743e-28
"TRIP12",2.46435006923923e-32,-0.043486023393823,0.12,0.208,6.51105931793698e-28
"BPGM",2.51609108582529e-32,-0.193464668971374,0.118,0.212,6.647764257859e-28
"GON7",2.60483994769221e-32,0.049013983242842,0.11,0.166,6.88224762579758e-28
"FDXR",2.67236780050886e-32,0.0955925866065019,0.134,0.061,7.06066296572445e-28
"H2BC5",2.69763437205414e-32,-0.218798054108495,0.209,0.23,7.12741977440424e-28
"STAT3",2.82348385841658e-32,-0.0434513770968011,0.414,0.541,7.45992670232245e-28
"PLPP5",2.82682628739022e-32,-0.228966264674976,0.316,0.42,7.46875773391371e-28
"THAP3",2.89276289353356e-32,-0.113910947785378,0.098,0.193,7.64296884100501e-28
"PTMA",2.93977550851065e-32,0.0930810236101856,0.974,0.997,7.76718087103599e-28
"PRDX3",3.41409351487413e-32,0.220479198816769,0.472,0.524,9.02037647564893e-28
"ACOT8",3.45667771069446e-32,0.203259062048154,0.241,0.157,9.13288817942583e-28
"TEX264",3.5054345547331e-32,0.247837821593501,0.408,0.331,9.26170863706032e-28
"PIGP",3.71025727143832e-32,0.238313911532318,0.392,0.324,9.80287073686718e-28
"ZNF384",3.89449271441333e-32,0.182981657573797,0.103,0.047,1.02896392007515e-27
"SLC4A7",4.27596209657875e-32,-0.267372148061989,0.185,0.281,1.12975194553707e-27
"ATP11C",4.3162065320124e-32,0.0861576116004812,0.1,0.039,1.140384927823e-27
"POLR2M",5.10850427055364e-32,-0.0903386799999321,0.088,0.176,1.34971791332298e-27
"SYCP2",5.45467757850187e-32,0.334461935023328,0.491,0.434,1.44118036301598e-27
"SMCHD1",5.69202343481488e-32,0.102670162484274,0.143,0.201,1.50388951171244e-27
"PPP1R12A",6.15206504867181e-32,-0.0788681257511661,0.198,0.312,1.62543710650958e-27
"COA4",6.18625203070163e-32,0.273675663955843,0.525,0.499,1.63446964903168e-27
"LINC-PINT",6.50904804959377e-32,-0.0337150103680982,0.052,0.118,1.71975558518317e-27
"SLC35E3",6.58061104372269e-32,0.131641470153784,0.204,0.112,1.73866324386197e-27
"MYD88",6.71685474178581e-32,0.0470899581191978,0.084,0.12,1.77466019132723e-27
"SMOX.1",6.82176444138537e-32,0.169613263869649,0.144,0.071,1.80237838305843e-27
"RPS6KB1",6.8230817298678e-32,0.00239538373375087,0.104,0.177,1.80272642384837e-27
"SBNO1",6.97555564642203e-32,-0.160944216660884,0.246,0.365,1.84301155734116e-27
"RNASEH1P1",7.02159147847242e-32,-0.142975512221571,0.451,0.576,1.8551746845272e-27
"UBE2J2",7.47263627938207e-32,-0.164097689123534,0.294,0.41,1.97434523137554e-27
"SHLD2",7.48969481366506e-32,-0.12780873320492,0.095,0.189,1.97885226671844e-27
"LTBR",8.18033694245632e-32,0.184987301056022,0.288,0.33,2.16132682356639e-27
"C6orf89.1",8.23809291965759e-32,-0.0502705306481166,0.054,0.126,2.17658653030273e-27
"RHBDD2",8.24069706801304e-32,-0.0257749540609954,0.218,0.321,2.17727457233972e-27
"E2F4",8.54443236885104e-32,-0.13864256021905,0.155,0.261,2.25752447617413e-27
"SYNGR2",8.88701585861089e-32,-0.0511773641521878,0.463,0.592,2.34803846000358e-27
"ALG14",8.91697854893335e-32,-0.0721168554105336,0.071,0.151,2.35595490241368e-27
"MFSD10",8.96640958514472e-32,0.257397818702955,0.468,0.412,2.36901507649109e-27
"UHRF1BP1L",1.01037084595943e-31,-0.0518949171896537,0.05,0.117,2.6695008121094e-27
"ZNF598",1.02052123372992e-31,-0.10407663848686,0.074,0.16,2.69631915163783e-27
"RTN3",1.03652228864196e-31,-0.163606749763572,0.46,0.587,2.73859553882091e-27
"ARF3",1.06149837852998e-31,-0.105873402956444,0.286,0.411,2.80458486591407e-27
"FADS3",1.07073414330924e-31,-0.125538155938838,0.085,0.174,2.82898668003735e-27
"MSH2",1.07654990646931e-31,0.168926102565586,0.1,0.045,2.84435250788257e-27
"TRIO",1.08362551294272e-31,-0.118921996303874,0.08,0.168,2.86304696774596e-27
"PROM1",1.12426560379212e-31,0.0945936232301839,0.312,0.215,2.97042215177916e-27
"ANKRD12",1.16497985177661e-31,-0.169834966544462,0.402,0.528,3.07799326637899e-27
"MRRF",1.183667143749e-31,-0.0850415274332984,0.133,0.232,3.12736696049924e-27
"NUP133",1.21965612987004e-31,0.146346084855866,0.125,0.056,3.22245346072963e-27
"PHB",1.23120782898518e-31,-0.227061968889789,0.58,0.684,3.25297420496174e-27
"NAA30",1.24349768308245e-31,-0.101156259214812,0.063,0.144,3.28544522847215e-27
"ABCD3",1.26038188254007e-31,-0.17243868432567,0.092,0.184,3.33005497185912e-27
"MAN1A2",1.33811738507475e-31,0.216251372193903,0.34,0.236,3.53543994310599e-27
"TGFBI",1.34960248314894e-31,-0.101192273170458,0.043,0.108,3.5657847207278e-27
"POLR3F",1.44370701778181e-31,-0.0274136375392601,0.049,0.11,3.81441831168132e-27
"COPA",1.45273020687408e-31,0.266743975211992,0.376,0.3,3.83825847958201e-27
"LATS1",1.47265281861277e-31,-0.0288671206990845,0.045,0.101,3.8908960120568e-27
"SLC5A3",1.52478428950587e-31,0.122272306086962,0.191,0.106,4.02863257130345e-27
"MALSU1",1.56979974733128e-31,-0.118872752683213,0.256,0.379,4.14756791242398e-27
"CCDC112",1.62092602288332e-31,-0.130821113128263,0.087,0.176,4.28264864506003e-27
"KIAA1191",1.65158904033874e-31,-0.0275590609866898,0.177,0.273,4.363663403479e-27
"CDK5RAP1",1.67378345836792e-31,-0.0374140688873165,0.095,0.173,4.42230327535387e-27
"DHRS4",1.79202879724538e-31,0.227267988271166,0.147,0.094,4.73471928520202e-27
"FBXW11",1.81931311115943e-31,-0.0573975275289023,0.095,0.18,4.80680717099434e-27
"GIGYF1",1.88590678543621e-31,0.030290112683781,0.161,0.093,4.98275431780101e-27
"PCGF1",1.89925213971248e-31,0.0102847484883931,0.119,0.191,5.01801407833434e-27
"CNOT1",1.96397603440449e-31,0.209359802591696,0.312,0.209,5.18902108050009e-27
"ARHGAP12",2.07907737320923e-31,-0.1139798586726,0.114,0.21,5.4931303277561e-27
"PPM1A",2.10000638560098e-31,-0.163767639162307,0.198,0.31,5.54842687139634e-27
"CLTA",2.10846827141526e-31,0.0227998142867465,0.694,0.787,5.57078401990626e-27
"PLS3",2.11710785565799e-31,0.25625574260268,0.238,0.151,5.59361066543397e-27
"RHNO1",2.25797979310208e-31,0.224133929431148,0.129,0.075,5.96580841135502e-27
"JPT1",2.30660844526848e-31,0.0261183147848785,0.407,0.536,6.09429017324384e-27
"TOX4.1",2.33310348808485e-31,-0.0977016936427457,0.25,0.37,6.16429272586898e-27
"DDX10",2.38623952461843e-31,-0.139951917887885,0.113,0.209,6.30468344799435e-27
"RPP25L",2.61348505693814e-31,0.229034636790975,0.344,0.243,6.90508886893627e-27
"IL34",2.68545949416688e-31,0.152342327189536,0.168,0.089,7.09525252953832e-27
"NPM1",2.83475088653668e-31,-0.203493404861062,0.88,0.931,7.48969531731857e-27
"MED11",3.10394712450665e-31,-0.0979705933099642,0.129,0.23,8.20093869765902e-27
"PRRT3",3.15847653064741e-31,0.0927038658539342,0.106,0.044,8.34501084162353e-27
"BRD8",3.20712585916492e-31,-0.0487705379200332,0.064,0.134,8.47354723249964e-27
"TCIRG1",3.24593160505059e-31,0.190690422915733,0.112,0.106,8.57607589370417e-27
"UPF2",3.25183052557182e-31,-0.192781870220195,0.278,0.392,8.59166143161332e-27
"C22orf39",3.29007539782315e-31,0.246975545181305,0.338,0.237,8.69270820858856e-27
